Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
84978,2011-07-29,36,45.0,0,36.0
84978,2011-08-01,36,45.0,0,36.0
84978,2011-08-03,30,37.5,24,0.0
84978,2011-08-04,24,30.0,0,24.0
84978,2011-08-05,78,90.66,12,0.0
84978,2011-08-07,12,15.0,0,12.0
84978,2011-08-10,120,129.48,0,120.0
84978,2011-08-11,54,60.66,48,0.0
84978,2011-08-12,48,53.16,0,48.0
84978,2011-08-15,66,82.5,24,0.0
84978,2011-08-16,24,30.0,0,24.0
84978,2011-08-21,120,129.48,0,120.0
84978,2011-08-23,12,15.0,0,12.0
84978,2011-08-25,72,76.32,0,72.0
84978,2011-08-26,48,53.16,18,0.0
84978,2011-08-28,18,22.5,0,18.0
84978,2011-09-01,36,45.0,0,36.0
84978,2011-09-05,108,114.48,0,108.0
84978,2011-09-08,36,45.0,0,36.0
84978,2011-09-09,36,38.16,6,0.0
84978,2011-09-11,6,7.5,0,6.0
84978,2011-09-12,18,22.5,12,0.0
84978,2011-09-13,12,15.0,0,12.0
84978,2011-09-14,30,37.5,24,0.0
84978,2011-09-15,24,30.0,0,24.0
84978,2011-09-16,36,45.0,6,0.0
84978,2011-09-18,6,7.5,0,6.0
84978,2011-09-19,14,17.5,12,0.0
84978,2011-09-20,12,15.0,0,12.0
84978,2011-09-22,12,15.0,0,12.0
84978,2011-09-25,60,75.0,0,60.0
84978,2011-09-27,12,15.0,0,12.0
84978,2011-09-28,102,120.66,84,0.0
84978,2011-09-29,84,98.16,0,84.0
84978,2011-10-04,18,22.5,0,18.0
84978,2011-10-05,48,60.0,24,0.0
84978,2011-10-06,24,30.0,0,24.0
84978,2011-10-11,36,45.0,0,36.0
84978,2011-10-12,48,53.16,12,0.0
84978,2011-10-13,12,15.0,0,12.0
84978,2011-10-14,24,30.0,13,0.0
84978,2011-10-17,13,17.46,0,13.0
84978,2011-10-18,36,45.0,12,0.0
84978,2011-10-19,12,15.0,0,12.0
84978,2011-10-20,78,83.82,1,0.0
84978,2011-10-24,1,2.46,0,1.0
84978,2011-10-26,24,30.0,0,24.0
84978,2011-10-30,23,28.75,0,23.0
84978,2011-11-01,48,53.16,0,48.0
84978,2011-11-03,24,30.0,12,0.0
84978,2011-11-04,12,15.0,0,12.0
84978,2011-11-07,24,30.0,0,24.0
84978,2011-11-09,144,152.64,0,144.0
84978,2011-11-11,36,45.0,25,0.0
84978,2011-11-13,25,31.25,0,25.0
84978,2011-11-14,44,57.42,12,0.0
84978,2011-11-15,12,15.0,0,12.0
84978,2011-11-17,51,56.91,0,51.0
84978,2011-11-20,12,15.0,0,12.0
84978,2011-11-21,12,15.0,2,0.0
84978,2011-11-23,2,2.5,0,2.0
84978,2011-11-24,48,60.0,8,0.0
84978,2011-11-27,8,10.0,0,8.0
84978,2011-11-28,109,116.94,44,0.0
84978,2011-11-29,44,55.0,0,44.0
84978,2011-11-30,36,38.16,12,0.0
84978,2011-12-01,12,15.0,0,12.0
84978,2011-12-02,14,17.5,5,0.0
84978,2011-12-04,5,6.25,0,5.0
84978,2011-12-05,39,48.75,36,0.0
84978,2011-12-06,36,38.16,0,36.0
84978,2011-12-07,60,75.0,34,0.0
84978,2011-12-08,34,42.5,0,34.0
84988,2011-03-14,144,208.8,24,96.0
84988,2011-03-16,24,34.8,0,24.0
84988,2011-03-20,12,17.4,2,0.0
84988,2011-03-21,2,2.9,0,2.0
84988,2011-03-23,17,24.65,0,17.0
84988,2011-03-24,36,52.2,16,0.0
84988,2011-03-25,16,23.2,0,16.0
84988,2011-03-29,108,137.4,0,108.0
84988,2011-03-30,120,154.8,12,0.0
84988,2011-03-31,12,17.4,0,12.0
84988,2011-04-05,4,5.8,0,4.0
84988,2011-04-07,24,34.8,0,24.0
84988,2011-04-12,144,180.0,0,144.0
84988,2011-04-13,13,18.85,12,0.0
84988,2011-04-14,12,17.4,0,12.0
84988,2011-04-18,2,2.9,1,0.0
84988,2011-04-19,1,1.45,0,1.0
84988,2011-04-21,49,71.05,0,49.0
84988,2011-04-26,41,59.45,3,0.0
84988,2011-04-27,3,4.35,0,3.0
84988,2011-04-28,96,139.2,37,0.0
84988,2011-05-03,37,53.65,0,37.0
84988,2011-05-06,38,55.1,0,38.0
84988,2011-05-16,24,34.8,0,24.0
84988,2011-05-19,36,52.2,0,36.0
84988,2011-05-23,12,17.4,3,0.0
84988,2011-05-24,3,4.35,0,3.0
84988,2011-05-25,20,29.0,14,0.0
84988,2011-05-27,14,20.3,0,14.0
84988,2011-05-29,7,10.15,2,0.0
84988,2011-06-02,2,2.9,0,2.0
84988,2011-06-05,132,191.4,13,0.0
84988,2011-06-06,13,18.85,0,13.0
84988,2011-06-08,24,34.8,1,0.0
84988,2011-06-14,1,1.45,0,1.0
84988,2011-06-17,12,17.4,0,12.0
84988,2011-06-19,15,21.75,7,0.0
84988,2011-06-20,7,10.15,0,7.0
84988,2011-06-22,12,17.4,0,12.0
84988,2011-06-26,14,20.3,0,14.0
84988,2011-07-03,5,7.25,0,5.0
84988,2011-07-08,12,17.4,0,12.0
84988,2011-07-14,12,17.4,0,12.0
84988,2011-07-18,12,17.4,0,12.0
84988,2011-07-24,72,104.4,0,72.0
84988,2011-07-29,24,34.8,0,24.0
84988,2011-08-02,24,34.8,0,24.0
84988,2011-08-03,24,34.8,12,0.0
84988,2011-08-05,12,17.4,0,12.0
84988,2011-08-08,24,34.8,16,0.0
84988,2011-08-09,16,23.2,0,16.0
84988,2011-08-15,13,18.85,12,0.0
84988,2011-08-16,12,17.4,0,12.0
84988,2011-08-17,18,26.1,6,0.0
84988,2011-08-22,6,8.7,0,6.0
84988,2011-08-24,108,137.4,24,0.0
84988,2011-08-31,24,34.8,0,24.0
84988,2011-09-04,2,2.9,0,2.0
84988,2011-09-11,12,17.4,0,12.0
84988,2011-09-14,12,17.4,0,12.0
84988,2011-09-23,25,36.25,0,25.0
84988,2011-09-25,24,34.8,16,0.0
84988,2011-09-28,16,23.2,0,16.0
84988,2011-09-29,24,34.8,13,0.0
84988,2011-10-03,13,20.32,0,13.0
84988,2011-10-06,30,43.5,24,0.0
84988,2011-10-07,24,34.8,0,24.0
84988,2011-10-09,11,15.95,1,0.0
84988,2011-10-13,1,1.45,0,1.0
84988,2011-10-17,10,29.2,0,10.0
84988,2011-10-18,36,52.2,16,0.0
84988,2011-10-19,16,23.2,0,16.0
84988,2011-10-21,24,34.8,0,24.0
84988,2011-10-24,13,20.32,0,13.0
84988,2011-10-27,3,4.35,0,3.0
84988,2011-10-28,72,104.4,12,0.0
84988,2011-10-30,12,17.4,0,12.0
84988,2011-11-06,13,18.85,0,13.0
84988,2011-11-07,19,27.55,12,0.0
84988,2011-11-08,12,17.4,0,12.0
84988,2011-11-10,24,34.8,0,24.0
84988,2011-11-14,21,31.92,12,0.0
84988,2011-11-16,12,17.4,0,12.0
84988,2011-11-17,24,34.8,2,0.0
84988,2011-11-20,2,2.9,0,2.0
84988,2011-11-21,315,394.35,6,0.0
84988,2011-11-22,6,8.7,0,6.0
84988,2011-11-23,24,34.8,1,0.0
84988,2011-11-24,1,1.45,0,1.0
84988,2011-11-25,9,13.05,2,0.0
84988,2011-11-27,2,2.9,0,2.0
84988,2011-11-30,24,34.8,0,24.0
84988,2011-12-04,2,2.9,0,2.0
84988,2011-12-05,13,18.85,0,0.0
84990,2010-06-29,840,348.0,1,172.0
84990,2010-07-01,1,0.55,0,1.0
84990,2010-07-08,24,13.2,0,24.0
84990,2010-07-11,253,107.95,1,0.0
84990,2010-07-15,1,0.55,0,1.0
84990,2010-07-18,5,2.75,0,5.0
84990,2010-07-22,48,26.4,0,48.0
84990,2010-07-25,24,13.2,3,0.0
84990,2010-07-26,3,1.65,0,3.0
84990,2010-08-01,24,13.2,0,24.0
84990,2010-08-05,24,13.2,5,0.0
84990,2010-08-08,5,2.75,0,5.0
84990,2010-08-12,48,26.4,0,48.0
84990,2010-08-16,24,13.2,0,24.0
84990,2010-08-17,120,50.4,1,0.0
84990,2010-08-18,1,0.55,0,1.0
84990,2010-08-22,27,14.85,0,27.0
84990,2010-08-24,24,13.2,0,24.0
84990,2010-08-25,2,1.1,1,0.0
84990,2010-08-31,1,0.55,0,1.0
84990,2010-09-02,24,13.2,10,0.0
84990,2010-09-06,10,5.5,0,10.0
84990,2010-09-26,27,14.85,0,27.0
84990,2010-09-30,3,1.65,0,3.0
84990,2010-10-06,24,13.2,0,24.0
84990,2010-10-11,120,50.4,0,120.0
84990,2010-10-15,121,50.95,14,0.0
84990,2010-10-19,14,7.7,0,14.0
84990,2010-10-21,26,14.3,1,0.0
84990,2010-10-22,1,0.55,0,1.0
84990,2010-10-27,6,3.3,0,6.0
84990,2010-10-29,4,2.2,0,4.0
84990,2010-11-02,72,30.24,0,72.0
84990,2010-11-07,5,2.75,0,5.0
84990,2011-05-08,1,0.55,0,1.0
85064,2010-11-10,400,1552.0,38,438.0
85064,2010-11-22,3,16.35,1,4.0
85064,2010-11-25,3,16.35,0,3.0
85064,2010-11-29,4,21.8,0,4.0
85064,2010-12-01,8,43.6,0,8.0
85064,2010-12-05,22,119.9,0,22.0
85064,2010-12-07,332,1307.0,2,0.0
85064,2010-12-10,2,10.9,0,2.0
85064,2010-12-15,2,10.9,0,2.0
85064,2011-01-05,2,10.9,0,2.0
85064,2011-01-12,1,5.45,0,1.0
85064,2011-01-18,3,16.35,0,3.0
85064,2011-01-19,3,16.35,1,0.0
85064,2011-01-27,1,5.45,0,1.0
85092,2010-08-20,246,307.5,215,461.0
85104,2011-05-18,6,17.7,3,9.0
85104,2011-08-18,144,367.2,0,144.0
85104,2011-10-04,4,11.8,1,0.0
85104,2011-10-09,1,2.95,0,1.0
85104,2011-11-14,1,5.79,0,1.0
85104,2011-12-06,14,17.5,0,0.0
85128,2010-01-12,164,180.4,0,57.0
85165,2010-03-02,3,29.85,2,2.0
85165,2010-04-13,2,19.9,0,2.0
85165,2010-05-16,1,9.95,0,1.0
85165,2010-06-06,1,9.95,0,0.0
85172,2010-10-24,256,92.16,220,476.0
85172,2010-11-28,16,6.72,10,26.0
85172,2010-12-01,96,40.32,0,96.0
85172,2010-12-08,160,67.2,96,0.0
85172,2010-12-09,96,40.32,0,96.0
85172,2011-01-19,32,13.44,0,32.0
85172,2011-02-21,16,6.72,0,16.0
85172,2011-02-24,16,6.72,0,16.0
85172,2011-03-09,32,13.44,0,32.0
85172,2011-03-23,16,6.72,0,16.0
85172,2011-03-29,48,20.16,0,48.0
85172,2011-03-30,32,13.44,16,0.0
85172,2011-04-27,16,6.72,0,16.0
85172,2011-06-09,32,13.44,0,32.0
85172,2011-06-21,32,13.44,16,0.0
85172,2011-06-22,16,6.72,0,16.0
85172,2011-07-18,16,6.72,0,16.0
85172,2011-08-01,16,6.72,0,16.0
85172,2011-08-10,32,13.44,16,0.0
85172,2011-09-11,16,6.72,0,16.0
85172,2011-10-04,32,13.44,16,0.0
85172,2011-10-11,16,6.72,0,16.0
85172,2011-10-24,16,6.72,0,16.0
85172,2011-11-04,128,53.76,0,128.0
85172,2011-11-06,32,13.44,16,0.0
85172,2011-11-10,16,6.72,0,16.0
85172,2011-11-22,256,107.52,32,0.0
85172,2011-11-29,32,13.44,0,32.0
85172,2011-12-05,32,13.44,0,0.0
85178,2010-02-25,432,367.2,60,492.0
85189,2010-03-15,48,40.8,16,64.0
85189,2010-03-16,48,40.8,13,16.0
85189,2010-03-17,13,11.05,0,13.0
85189,2010-03-21,52,41.08,0,52.0
85189,2010-03-22,10,8.5,8,0.0
85189,2010-03-23,8,6.8,0,8.0
85189,2010-03-28,2,1.7,1,0.0
85189,2010-04-08,1,0.85,0,1.0
85189,2010-06-06,2,1.7,0,2.0
85189,2010-06-16,24,20.4,1,0.0
85189,2010-07-08,1,0.85,0,1.0
85189,2011-01-13,3,2.55,0,3.0
85189,2011-03-16,3,2.55,0,3.0
85208,2010-11-08,13,27.3,1,14.0
85208,2010-11-10,1,2.1,0,1.0
85208,2010-11-21,12,25.2,2,0.0
85208,2010-12-05,2,4.2,0,2.0
85208,2011-01-05,12,25.2,0,12.0
85208,2011-02-01,96,162.24,0,96.0
85208,2011-03-03,12,25.2,1,0.0
85208,2011-03-14,1,2.1,0,1.0
85208,2011-04-05,1,2.1,0,1.0
85208,2011-04-18,2,4.2,0,2.0
85208,2011-04-19,2,4.2,1,0.0
85208,2011-05-10,1,2.1,0,1.0
85208,2011-06-15,1,2.1,0,1.0
85208,2011-09-22,3,6.3,0,3.0
85208,2011-10-16,2,4.2,0,2.0
85208,2011-10-18,12,25.2,1,0.0
85208,2011-10-24,1,2.1,0,1.0
85208,2011-11-29,1,2.1,0,1.0
85211,2010-01-24,2,3.3,0,2.0
85218,2010-02-15,1968,590.4,0,1687.0
90046,2010-05-23,4,19.8,0,4.0
90046,2010-06-18,2,9.9,1,0.0
90046,2010-06-24,1,4.95,0,1.0
90046,2011-07-07,3,14.85,0,3.0
90069,2010-11-23,6,45.0,2,5.0
90069,2011-11-03,2,15.0,0,2.0
90072,2010-08-18,6,22.5,2,8.0
90072,2011-01-23,2,7.5,0,2.0
90072,2011-09-23,6,22.5,0,6.0
90083,2010-06-21,12,10.2,9,21.0
90083,2011-12-06,12,2.28,0,2.0
90085,2009-12-01,162,137.7,22,129.0
90085,2010-02-02,12,10.2,5,17.0
90085,2010-02-22,24,20.4,10,5.0
90085,2010-03-03,10,8.5,0,10.0
90085,2010-04-25,18,15.3,0,18.0
90085,2010-11-04,12,10.2,0,12.0
90085,2010-11-24,12,10.2,0,12.0
90085,2011-05-22,12,10.2,0,12.0
90085,2011-12-02,12,10.2,0,0.0
90092,2009-12-01,54,45.9,11,708.0
90092,2010-03-03,6,5.1,5,11.0
90092,2010-06-21,12,10.2,0,12.0
90092,2010-06-23,12,10.2,0,0.0
90096,2010-07-12,6,15.3,5,11.0
90096,2011-02-24,2,5.1,1,1.0
90096,2011-08-16,1,2.55,0,1.0
90096,2011-11-13,5,12.75,0,0.0
90100,2010-06-15,6,15.3,5,11.0
90143,2010-04-25,12,90.0,2,7.0
90143,2010-06-03,2,15.0,0,2.0
90143,2010-10-11,6,45.0,0,6.0
90143,2011-03-16,2,15.0,0,2.0
90143,2011-04-26,4,30.0,0,4.0
90143,2011-05-09,5,37.5,2,0.0
90143,2011-05-11,2,15.0,0,2.0
90143,2011-09-25,2,15.0,0,0.0
90147,2010-05-21,5,49.75,2,7.0
90147,2010-08-18,4,39.8,0,4.0
90147,2010-10-27,2,19.9,0,2.0
90147,2010-10-28,2,19.9,1,0.0
90147,2010-11-05,1,9.95,0,1.0
90147,2010-11-16,2,19.9,1,0.0
90147,2010-11-24,1,9.95,0,1.0
90147,2010-11-29,1,9.95,0,1.0
90147,2011-02-11,1,9.95,0,1.0
90147,2011-02-20,3,29.85,1,0.0
90147,2011-03-31,1,9.95,0,1.0
90147,2011-05-08,2,19.9,0,2.0
90147,2011-06-26,3,29.85,0,3.0
90147,2011-11-03,2,19.9,0,2.0
90147,2011-11-27,2,19.9,0,2.0
90150,2010-04-29,1,7.5,0,1.0
90150,2010-09-24,3,22.5,0,3.0
90154,2011-09-30,52,377.0,1,18.0
90154,2011-11-18,1,8.95,0,1.0
90169,2011-09-23,6,15.3,5,11.0
90171,2010-02-28,8,10.0,0,4.0
90204,2010-12-02,2,6.7,0,2.0
15058C,2011-05-10,31,126.45,3,34.0
15058C,2011-05-12,21,86.95,10,3.0
15058C,2011-05-20,10,39.5,0,10.0
15058C,2011-06-09,30,118.5,0,30.0
15058C,2011-06-15,3,23.85,1,0.0
15058C,2011-06-23,1,7.95,0,1.0
15058C,2011-07-07,10,39.5,0,10.0
15058C,2011-07-08,3,23.85,2,0.0
15058C,2011-07-25,2,15.9,0,2.0
15058C,2011-08-02,2,15.9,0,2.0
15058C,2011-09-26,1,7.95,0,0.0
16020C,2010-09-14,12,10.2,2,6.0
16020C,2010-10-03,2,1.7,0,2.0
16020C,2010-10-15,2,1.7,0,2.0
16020C,2010-11-07,1,0.85,0,1.0
16020C,2010-11-08,3,2.55,2,0.0
16020C,2011-03-02,2,1.7,0,2.0
16020C,2011-04-07,4,3.4,0,0.0
16151A,2011-05-25,43,53.75,41,84.0
16156L,2011-11-23,25,10.5,17,42.0
16156L,2011-12-02,25,10.5,0,17.0
16161C,2009-12-22,350,35.0,9,359.0
16161M,2009-12-16,25,10.5,22,47.0
16169C,2010-11-01,125,52.5,62,187.0
16169C,2010-11-04,100,42.0,0,62.0
16169D,2009-12-13,75,31.5,0,28.0
16169E,2011-11-02,275,103.5,25,199.0
16169E,2011-11-03,25,10.5,0,25.0
16169E,2011-11-04,100,42.0,50,0.0
16169E,2011-11-06,50,21.0,0,50.0
16169E,2011-11-08,200,84.0,0,200.0
16169E,2011-11-10,100,42.0,0,100.0
16169E,2011-11-11,100,42.0,25,0.0
16169E,2011-11-13,25,10.5,0,25.0
16169E,2011-11-16,25,10.5,0,25.0
16169E,2011-11-18,25,10.5,0,25.0
16169E,2011-11-22,125,52.5,0,125.0
16169E,2011-11-23,100,42.0,50,0.0
16169E,2011-11-24,50,21.0,0,50.0
16169E,2011-11-27,25,10.5,0,25.0
16169E,2011-11-29,25,10.5,0,25.0
16169E,2011-11-30,75,31.5,26,0.0
16169E,2011-12-01,26,10.92,0,26.0
16169E,2011-12-04,50,21.0,0,50.0
16169E,2011-12-06,75,31.5,0,75.0
16169E,2011-12-08,125,52.5,25,0.0
16169E,2011-12-09,25,10.5,0,25.0
16169K,2010-08-20,525,99.75,25,126.0
16169K,2010-08-22,25,4.75,0,25.0
16169K,2010-08-25,25,4.75,0,25.0
16169K,2010-09-02,75,20.0,0,75.0
16169K,2010-09-28,50,21.0,0,50.0
16169K,2010-10-08,25,10.5,0,25.0
16169K,2010-10-24,25,10.5,0,25.0
16169K,2010-10-31,75,31.5,0,75.0
16169K,2010-11-04,25,10.5,0,25.0
16169K,2010-11-07,50,21.0,0,50.0
16169K,2010-11-16,25,10.5,0,25.0
16169K,2010-11-23,25,10.5,0,25.0
16169K,2010-12-06,50,21.0,0,50.0
16169K,2011-01-06,25,10.5,0,25.0
16169K,2011-01-19,25,10.5,0,25.0
16169K,2011-09-04,25,10.5,0,25.0
16169K,2011-09-28,25,10.5,0,0.0
16169M,2010-08-12,50,9.5,35,85.0
16202A,2010-09-27,300,51.0,247,547.0
16206B,2010-11-18,24,30.0,0,24.0
16206B,2010-11-19,12,15.0,4,0.0
16206B,2010-11-28,4,5.0,0,4.0
16206B,2011-01-26,5,6.25,0,5.0
17011D,2009-12-16,192,124.8,15,81.0
17011D,2010-08-20,15,4.5,0,15.0
17012E,2009-12-16,192,163.2,54,463.0
17012E,2010-12-15,53,36.75,0,35.0
17013C,2009-12-16,117,49.14,96,507.0
17013C,2010-03-03,96,40.32,0,96.0
17013F,2010-08-20,56,16.8,0,52.0
17027A,2010-02-04,144,60.48,84,149.0
17027A,2010-03-10,84,24.36,0,84.0
17090A,2010-12-03,72,61.2,17,89.0
17090A,2011-02-01,36,30.6,1,10.0
17090A,2011-05-08,1,1.25,0,1.0
17090A,2011-06-02,6,7.5,2,0.0
17090A,2011-07-20,2,2.5,0,2.0
17090A,2011-11-24,9,11.25,0,9.0
17090D,2010-09-12,6,7.5,3,9.0
17090D,2010-10-24,6,7.5,0,6.0
17090D,2010-11-28,3,3.75,0,3.0
17090D,2010-12-02,12,15.0,2,0.0
17090D,2010-12-05,2,2.5,0,2.0
17090D,2011-02-23,1,1.25,0,1.0
17090D,2011-03-02,1,1.25,0,1.0
17090D,2011-05-04,1,1.25,0,1.0
17090D,2011-06-02,6,7.5,0,6.0
17090D,2011-07-11,6,7.5,0,6.0
17091J,2010-01-26,39,17.43,30,69.0
17129C,2010-05-04,72,46.08,0,70.0
17191A,2009-12-09,2,7.5,1,3587.0
35597B,2010-07-02,12,15.0,5,17.0
35597B,2010-12-06,2,2.5,0,2.0
35611B,2009-12-04,48,18.24,11,155.0
35611B,2010-11-23,11,4.18,0,11.0
35815P,2011-05-09,48,18.24,17,65.0
35815P,2011-09-14,48,18.24,35,17.0
35815P,2011-09-16,35,13.3,0,35.0
35815P,2011-09-26,30,11.4,0,0.0
35817P,2010-05-14,240,91.2,36,839.0
35817P,2010-07-21,36,13.68,0,36.0
35817P,2010-08-06,48,18.24,6,0.0
35817P,2010-08-20,6,15.3,0,6.0
35817P,2010-10-18,52,28.44,0,52.0
35817P,2010-12-15,6,15.3,0,6.0
35817P,2011-08-12,12,4.56,0,0.0
35824B,2010-04-23,360,136.8,220,580.0
35824C,2010-04-08,102,38.76,0,96.0
35838B,2010-09-19,17,14.45,2,11.0
35838B,2010-09-20,2,1.7,0,2.0
35838B,2010-09-26,1,0.85,0,0.0
35909B,2011-02-14,6,17.7,2,4.0
35909B,2011-06-14,2,5.9,0,2.0
35911A,2010-08-01,6,12.6,5,11.0
35912B,2011-10-20,72,76.32,33,105.0
35915C,2009-12-18,288,365.76,15,239.0
35915C,2010-02-23,3,4.95,1,4.0
35915C,2010-02-25,6,9.9,2,1.0
35915C,2010-03-14,2,3.3,0,2.0
35915C,2010-03-19,6,9.9,0,6.0
35915C,2010-03-21,6,9.9,2,0.0
35915C,2010-03-28,2,3.3,0,2.0
35915C,2010-05-17,2,3.3,0,2.0
35915C,2010-10-07,3,4.95,0,3.0
35915C,2011-02-01,6,9.9,0,6.0
35915C,2011-02-07,12,19.8,6,0.0
35915C,2011-03-04,6,9.9,0,6.0
35915C,2011-03-16,6,9.9,0,6.0
35915C,2011-04-06,6,9.9,0,6.0
37462B,2010-01-07,48,20.16,15,835.0
37462B,2010-01-25,10,4.2,5,15.0
37462B,2010-02-01,24,10.08,1,5.0
37462B,2010-06-09,1,0.42,0,1.0
37462B,2010-10-12,36,15.12,0,0.0
37482P,2010-03-30,12,30.6,3,15.0
37482P,2010-05-23,2,5.1,0,2.0
37488A,2011-04-13,22,8.58,12,34.0
37489D,2011-09-14,6,2.34,2,5.0
37489D,2011-09-15,2,0.78,0,2.0
37489D,2011-10-09,3,1.17,0,3.0
37489D,2011-11-20,3,1.17,0,3.0
37489D,2011-11-21,4,1.56,2,0.0
37489D,2011-12-05,2,0.78,0,2.0
46115B,2010-06-04,48,9.12,30,78.0
46776C,2010-01-15,60,75.0,43,103.0
46776E,2010-01-15,60,75.0,52,112.0
47343A,2009-12-17,4,5.96,3,183.0
47343A,2010-06-21,3,4.47,0,3.0
47348A,2011-05-16,3,1.17,0,3.0
47367B,2011-03-18,24,70.8,4,16.0
47367B,2011-04-15,4,15.0,0,4.0
47367B,2011-08-15,4,15.0,0,4.0
47367B,2011-10-24,2,7.5,0,2.0
47367B,2011-10-26,2,7.5,0,0.0
47503K,2010-02-15,2880,864.0,2402,5282.0
47504G,2010-03-03,25,31.25,11,36.0
47504G,2010-03-11,17,21.25,0,17.0
47504G,2010-03-12,3,3.75,1,0.0
47504G,2010-03-14,1,1.25,0,1.0
47504G,2010-03-18,24,30.0,0,24.0
47504G,2010-03-30,24,25.44,0,24.0
47504G,2010-04-06,6,7.5,2,0.0
47504G,2010-04-12,2,2.5,0,2.0
47504G,2010-04-20,2,2.5,0,2.0
47504G,2010-05-06,12,15.0,0,12.0
47504G,2010-05-11,6,7.5,0,6.0
47504H,2011-08-24,144,113.76,12,107.0
47504H,2011-08-25,12,9.48,0,12.0
47504H,2011-08-26,24,18.96,1,0.0
47504H,2011-08-30,1,0.79,0,1.0
47504H,2011-09-05,24,18.96,0,24.0
47504H,2011-09-12,14,11.06,12,0.0
47504H,2011-09-16,12,9.48,0,12.0
47504H,2011-09-22,3,2.37,0,3.0
47504H,2011-09-27,12,9.48,1,0.0
47504H,2011-09-28,1,0.79,0,1.0
47504H,2011-09-30,12,9.48,1,0.0
47504H,2011-10-03,1,3.29,0,1.0
47504H,2011-10-10,14,16.06,0,14.0
47504H,2011-10-17,16,22.64,0,16.0
47504H,2011-10-20,12,9.48,0,12.0
47504H,2011-10-27,12,9.48,0,12.0
47504H,2011-10-30,1,0.79,0,1.0
47504H,2011-10-31,2,6.58,1,0.0
47504H,2011-11-08,1,0.79,0,1.0
47504H,2011-11-10,15,16.85,1,0.0
47504H,2011-11-13,1,0.79,0,1.0
47504H,2011-11-14,8,11.32,1,0.0
47504H,2011-11-17,1,0.79,0,1.0
47504H,2011-11-18,21,16.59,3,0.0
47504H,2011-11-20,3,2.37,0,3.0
47504H,2011-11-21,16,12.64,2,0.0
47504H,2011-11-22,2,1.58,0,2.0
47504H,2011-11-23,14,16.06,2,0.0
47504H,2011-11-27,2,1.58,0,2.0
47504H,2011-11-30,36,28.44,0,36.0
47504H,2011-12-01,6,4.74,2,0.0
47504H,2011-12-04,2,1.58,0,2.0
47504H,2011-12-05,18,29.22,12,0.0
47504H,2011-12-06,12,9.48,0,12.0
47504H,2011-12-08,12,9.48,0,12.0
47504H,2011-12-09,36,28.44,0,0.0
47552A,2010-06-06,1,1.95,0,1.0
47552A,2010-06-17,1,1.95,0,0.0
47556B,2011-01-11,1300,3315.0,1215,2515.0
47556B,2011-04-18,1300,2730.0,0,1215.0
47583B,2010-02-17,19,133.0,15,34.0
47585A,2010-03-18,360,450.0,12,193.0
47585A,2010-03-22,12,15.0,0,12.0
47585A,2010-03-24,27,41.25,12,0.0
47585A,2010-03-25,12,15.0,0,12.0
47585A,2010-04-01,48,60.0,0,48.0
47585A,2010-04-08,4,15.0,0,4.0
47585A,2010-04-11,12,15.0,8,0.0
47585A,2010-04-14,8,30.0,0,8.0
47585A,2010-05-06,8,30.0,0,8.0
47585A,2010-06-14,4,15.0,2,0.0
47585A,2010-06-15,2,7.5,0,2.0
47585A,2010-06-29,2,7.5,0,2.0
47585A,2010-07-15,2,7.5,0,2.0
47585A,2010-08-16,4,15.0,0,4.0
47585A,2010-08-22,8,30.0,0,8.0
47585A,2010-08-27,4,15.0,3,0.0
47585A,2010-09-08,3,11.25,0,3.0
47585A,2010-09-10,8,30.0,0,8.0
47585A,2010-09-15,4,15.0,0,4.0
47585A,2010-09-29,8,30.0,0,8.0
47585A,2010-10-04,4,15.0,0,4.0
47585A,2010-11-24,8,30.0,0,8.0
47585A,2010-11-26,4,15.0,2,0.0
47585A,2010-12-23,2,7.5,0,2.0
47585A,2011-01-31,4,15.0,1,0.0
47585A,2011-02-09,1,3.75,0,1.0
47585A,2011-03-01,12,45.0,0,12.0
47585A,2011-03-21,4,15.0,0,4.0
47585A,2011-03-25,4,15.0,0,4.0
47585A,2011-03-30,4,15.0,2,0.0
47585A,2011-04-04,2,7.5,0,2.0
47585A,2011-04-15,8,30.0,4,0.0
47585A,2011-05-20,4,15.0,0,4.0
47585A,2011-06-06,4,15.0,2,0.0
47585A,2011-06-07,2,7.5,0,2.0
47585A,2011-06-21,2,7.5,0,2.0
47585A,2011-08-01,4,15.0,1,0.0
47585A,2011-08-04,1,3.75,0,1.0
47585A,2011-08-31,4,15.0,0,4.0
47585A,2011-10-07,4,15.0,0,4.0
47585A,2011-11-13,4,15.0,0,4.0
47585A,2011-12-01,4,15.0,0,4.0
47591A,2010-05-13,16,26.4,10,26.0
47591A,2010-06-15,16,26.4,4,5.0
47591A,2010-06-16,4,6.6,0,4.0
47591A,2010-07-22,2,3.3,0,2.0
47591A,2010-08-06,6,9.9,3,0.0
47591A,2010-08-24,3,4.95,0,3.0
51020A,2009-12-22,288,83.52,53,341.0
51020B,2010-06-02,96,27.84,48,46.0
51020B,2010-07-05,48,13.92,0,48.0
51020B,2010-07-19,1,1.25,0,1.0
51020B,2010-09-03,2,2.5,0,2.0
51020B,2010-10-07,2,2.5,0,2.0
51020B,2010-10-10,4,5.0,1,0.0
51020B,2010-10-20,1,1.25,0,1.0
51020B,2010-11-14,2,2.5,0,2.0
